county,year,month,incident_count,acres_burned,precip_in
El Dorado,2020,1,0,0.0,3.8
El Dorado,2020,2,0,0.0,0.04
El Dorado,2020,3,0,0.0,10.24
El Dorado,2020,4,0,0.0,4.2
El Dorado,2020,5,0,0.0,3.72
El Dorado,2020,6,1,29.0,0.08
El Dorado,2020,7,1,32.0,0.0
El Dorado,2020,8,2,50.0,0.0
El Dorado,2020,9,0,0.0,0.0
El Dorado,2020,10,1,15.0,0.0
El Dorado,2020,11,0,0.0,3.64
El Dorado,2020,12,0,0.0,3.92
El Dorado,2021,1,0,0.0,7.16
El Dorado,2021,2,0,0.0,4.8
El Dorado,2021,3,0,0.0,4.48
El Dorado,2021,4,0,0.0,0.6
El Dorado,2021,5,2,77.0,0.0
El Dorado,2021,6,2,21.0,0.0
El Dorado,2021,7,0,0.0,0.0
El Dorado,2021,8,1,221835.0,0.0
El Dorado,2021,9,0,0.0,0.32
El Dorado,2021,10,0,0.0,12.88
El Dorado,2021,11,0,0.0,1.68
El Dorado,2021,12,0,0.0,13.24
El Dorado,2022,1,0,0.0,0.64
El Dorado,2022,2,0,0.0,1.08
El Dorado,2022,3,0,0.0,1.32
El Dorado,2022,4,0,0.0,8.44
El Dorado,2022,5,0,0.0,0.52
El Dorado,2022,6,0,0.0,1.08
El Dorado,2022,7,1,20.0,0.0
El Dorado,2022,9,1,76788.0,1.24
El Dorado,2022,10,0,0.0,0.0
El Dorado,2022,11,0,0.0,5.28
El Dorado,2022,12,0,0.0,22.68
El Dorado,2023,1,0,0.0,20.36
El Dorado,2023,2,0,0.0,5.23
El Dorado,2023,3,0,0.0,16.83
El Dorado,2023,4,0,0.0,0.4
El Dorado,2023,5,0,0.0,2.6
El Dorado,2023,6,0,0.0,1.56
El Dorado,2023,7,0,0.0,0.0
El Dorado,2023,8,0,0.0,0.84
El Dorado,2023,9,0,0.0,0.64
El Dorado,2023,10,0,0.0,0.52
El Dorado,2023,11,0,0.0,2.92
El Dorado,2023,12,0,0.0,4.44
El Dorado,2024,1,0,0.0,8.96
El Dorado,2024,2,0,0.0,8.6
El Dorado,2024,3,0,0.0,12.16
El Dorado,2024,4,0,0.0,1.76
El Dorado,2024,5,0,0.0,1.88
El Dorado,2024,6,1,16.0,0.0
El Dorado,2024,7,2,128.0,0.0
El Dorado,2024,8,1,41.0,0.0
El Dorado,2024,9,2,1950.0,0.28
El Dorado,2024,10,0,0.0,0.69
El Dorado,2024,11,0,0.0,23.29
El Dorado,2024,12,0,0.0,34.08
El Dorado,2025,1,0,0.0,7.01
El Dorado,2025,2,0,0.0,46.84
El Dorado,2025,3,0,0.0,40.39
El Dorado,2025,4,0,0.0,9.32
El Dorado,2025,5,0,0.0,1.55
El Dorado,2025,6,1,181.0,0.04
Fresno,2009,10,0,0.0,4.74
Fresno,2009,11,0,0.0,0.38
Fresno,2009,12,0,0.0,7.28
Fresno,2010,1,0,0.0,6.569999999999999
Fresno,2010,2,0,0.0,6.8100000000000005
Fresno,2010,3,0,0.0,2.61
Fresno,2010,4,0,0.0,6.23
Fresno,2010,5,0,0.0,0.52
Fresno,2010,6,0,0.0,0.0
Fresno,2010,7,0,0.0,0.06
Fresno,2010,8,0,0.0,0.0
Fresno,2010,9,0,0.0,0.0
Fresno,2010,10,0,0.0,2.5
Fresno,2010,11,0,0.0,5.38
Fresno,2010,12,0,0.0,18.05
Fresno,2011,1,0,0.0,4.22
Fresno,2011,2,0,0.0,4.32
Fresno,2011,3,0,0.0,9.559999999999999
Fresno,2011,4,0,0.0,0.96
Fresno,2011,5,0,0.0,1.44
Fresno,2011,6,0,0.0,3.92
Fresno,2011,7,0,0.0,0.05
Fresno,2011,8,0,0.0,0.0
Fresno,2011,9,0,0.0,0.0
Fresno,2011,10,0,0.0,2.88
Fresno,2011,11,0,0.0,1.8199999999999998
Fresno,2011,12,0,0.0,0.0
Fresno,2012,1,0,0.0,4.32
Fresno,2012,2,0,0.0,2.3600000000000003
Fresno,2012,3,0,0.0,5.9399999999999995
Fresno,2012,4,0,0.0,5.220000000000001
Fresno,2012,5,0,0.0,0.02
Fresno,2012,6,0,0.0,0.01
Fresno,2012,7,0,0.0,0.0
Fresno,2012,8,0,0.0,0.01
Fresno,2012,9,0,0.0,0.0
Fresno,2012,10,0,0.0,0.61
Fresno,2012,11,0,0.0,3.05
Fresno,2012,12,0,0.0,7.1
Fresno,2013,1,0,0.0,1.4
Fresno,2013,2,0,0.0,2.17
Fresno,2013,3,0,0.0,1.06
Fresno,2013,4,0,0.0,0.3
Fresno,2013,5,0,0.0,0.14
Fresno,2013,6,4,339.0,0.0
Fresno,2013,7,1,22992.0,0.0
Fresno,2013,8,0,0.0,0.11
Fresno,2013,9,0,0.0,0.09
Fresno,2013,10,0,0.0,0.73
Fresno,2013,11,0,0.0,0.98
Fresno,2013,12,0,0.0,0.67
Fresno,2014,1,1,106.0,1.16
Fresno,2014,2,0,0.0,5.71
Fresno,2014,3,0,0.0,1.85
Fresno,2014,4,0,0.0,1.97
Fresno,2014,5,0,0.0,0.38999999999999996
Fresno,2014,6,2,65.0,0.04
Fresno,2014,7,0,0.0,0.01
Fresno,2014,8,0,0.0,0.0
Fresno,2014,9,0,0.0,0.26
Fresno,2014,10,0,0.0,0.94
Fresno,2014,11,0,0.0,2.16
Fresno,2014,12,0,0.0,5.38
Fresno,2015,1,0,0.0,0.26
Fresno,2015,2,0,0.0,4.32
Fresno,2015,3,0,0.0,0.21
Fresno,2015,4,0,0.0,2.11
Fresno,2015,5,0,0.0,0.75
Fresno,2015,6,0,0.0,0.02
Fresno,2015,7,1,151623.0,1.1199999999999999
Fresno,2015,8,0,0.0,0.0
Fresno,2015,9,1,170.0,0.95
Fresno,2015,10,0,0.0,0.86
Fresno,2015,11,0,0.0,5.7
Fresno,2015,12,0,0.0,7.029999999999999
Fresno,2016,1,0,0.0,11.93
Fresno,2016,2,0,0.0,0.81
Fresno,2016,3,0,0.0,6.78
Fresno,2016,4,0,0.0,3.02
Fresno,2016,5,2,410.0,1.42
Fresno,2016,6,0,0.0,0.15
Fresno,2016,7,5,5641.0,0.04
Fresno,2016,8,1,7050.0,0.0
Fresno,2016,9,2,228.0,0.01
Fresno,2016,10,1,2100.0,1.92
Fresno,2016,11,0,0.0,3.04
Fresno,2016,12,0,0.0,7.34
Fresno,2017,1,0,0.0,16.490000000000002
Fresno,2017,2,0,0.0,9.62
Fresno,2017,3,0,0.0,3.02
Fresno,2017,4,3,5408.0,6.35
Fresno,2017,5,5,10504.0,0.22999999999999998
Fresno,2017,6,4,1069.0,0.06
Fresno,2017,7,4,3359.0,0.07
Fresno,2017,8,4,313.0,0.19
Fresno,2017,9,3,347.0,0.75
Fresno,2017,10,1,58.0,0.28
Fresno,2017,11,0,0.0,1.31
Fresno,2017,12,0,0.0,0.08
Fresno,2018,1,0,0.0,3.53
Fresno,2018,2,0,0.0,0.65
Fresno,2018,3,0,0.0,12.719999999999999
Fresno,2018,4,1,30.0,2.08
Fresno,2018,5,1,108.0,0.13
Fresno,2018,6,2,89.0,0.03
Fresno,2018,7,0,0.0,0.06
Fresno,2018,8,0,0.0,0.22
Fresno,2018,9,0,0.0,0.36
Fresno,2018,10,1,32.0,0.42000000000000004
Fresno,2018,11,0,0.0,5.359999999999999
Fresno,2018,12,0,0.0,4.25
Fresno,2019,1,0,0.0,7.1
Fresno,2019,2,0,0.0,11.059999999999999
Fresno,2019,3,0,0.0,4.77
Fresno,2019,4,0,0.0,1.03
Fresno,2019,5,1,121.0,4.949999999999999
Fresno,2019,6,0,0.0,0.54
Fresno,2019,7,0,0.0,0.22
Fresno,2019,8,0,0.0,0.21
Fresno,2019,9,1,25.0,0.2
Fresno,2019,10,1,137.0,0.2
Fresno,2019,11,0,0.0,0.9199999999999999
Fresno,2019,12,0,0.0,5.36
Fresno,2020,1,0,0.0,0.64
Fresno,2020,2,0,0.0,0.31
Fresno,2020,3,0,0.0,2.11
Fresno,2020,4,0,0.0,1.65
Fresno,2020,5,0,0.0,0.4
Fresno,2020,6,2,552.0,0.1
Fresno,2020,7,2,29734.0,0.0
Fresno,2020,8,2,2715.0,0.0
Fresno,2020,9,2,381080.0,0.0
Fresno,2020,10,0,0.0,0.0
Fresno,2020,11,0,0.0,0.78
Fresno,2020,12,0,0.0,2.67
Fresno,2021,1,0,0.0,7.390000000000001
Fresno,2021,2,0,0.0,1.42
Fresno,2021,3,0,0.0,3.5300000000000002
Fresno,2021,4,0,0.0,0.3
Fresno,2021,5,1,25.0,0.05
Fresno,2021,6,2,417.0,0.03
Fresno,2021,7,1,75.0,0.01
Fresno,2021,8,0,0.0,0.23
Fresno,2021,9,0,0.0,0.01
Fresno,2021,10,0,0.0,4.25
Fresno,2021,11,0,0.0,0.79
Fresno,2021,12,0,0.0,12.05
Fresno,2022,1,0,0.0,1.42
Fresno,2022,2,0,0.0,0.22
Fresno,2022,3,0,0.0,1.81
Fresno,2022,4,0,0.0,1.16
Fresno,2022,5,1,171.0,0.03
Fresno,2022,6,0,0.0,0.06
Fresno,2022,7,2,107.0,0.0
Fresno,2022,8,0,0.0,0.0
Fresno,2022,9,1,130.0,0.16
Fresno,2022,10,0,0.0,0.0
Fresno,2022,11,0,0.0,3.65
Fresno,2022,12,0,0.0,11.29
Fresno,2023,1,0,0.0,13.52
Fresno,2023,2,0,0.0,10.52
Fresno,2023,3,0,0.0,14.440000000000001
Fresno,2023,4,0,0.0,0.25
Fresno,2023,5,1,123.0,0.6
Fresno,2023,6,5,852.0,0.15
Fresno,2023,7,2,48.0,0.15
Fresno,2023,8,0,0.0,0.9299999999999999
Fresno,2023,9,0,0.0,0.1
Fresno,2023,10,0,0.0,0.02
Fresno,2023,11,0,0.0,0.42
Fresno,2023,12,0,0.0,1.88
Fresno,2024,1,0,0.0,4.27
Fresno,2024,2,0,0.0,8.36
Fresno,2024,3,0,0.0,6.0600000000000005
Fresno,2024,4,1,483.0,3.48
Fresno,2024,5,11,1331.0,1.01
Fresno,2024,6,11,25051.0,0.08
Fresno,2024,7,8,12984.0,0.03
Fresno,2024,8,1,17.0,0.04
Fresno,2024,9,5,18466.0,0.05
Fresno,2024,10,5,70.0,0.0
Fresno,2024,11,1,10.0,4.65
Fresno,2024,12,1,74.0,2.16
Fresno,2025,1,0,0.0,0.37
Fresno,2025,2,0,0.0,4.7700000000000005
Fresno,2025,3,0,0.0,8.879999999999999
Fresno,2025,4,1,37.0,1.08
Fresno,2025,5,15,421.0,0.0
Fresno,2025,6,15,3516.0,0.1
Fresno,2025,7,4,285.0,0.0
Glenn,2009,10,0,0.0,2.56
Glenn,2009,11,0,0.0,0.69
Glenn,2009,12,0,0.0,2.87
Glenn,2010,1,0,0.0,9.26
Glenn,2010,2,0,0.0,3.95
Glenn,2010,3,0,0.0,1.03
Glenn,2010,4,0,0.0,4.01
Glenn,2010,5,0,0.0,0.68
Glenn,2010,6,0,0.0,0.02
Glenn,2010,7,0,0.0,0.0
Glenn,2010,8,0,0.0,0.02
Glenn,2010,9,0,0.0,0.31
Glenn,2010,10,0,0.0,4.33
Glenn,2010,11,0,0.0,1.05
Glenn,2010,12,0,0.0,4.67
Glenn,2011,1,0,0.0,1.71
Glenn,2011,2,0,0.0,1.99
Glenn,2011,3,0,0.0,6.12
Glenn,2011,4,0,0.0,0.17
Glenn,2011,5,0,0.0,1.18
Glenn,2011,6,0,0.0,2.56
Glenn,2011,7,0,0.0,0.0
Glenn,2011,8,0,0.0,0.0
Glenn,2011,9,0,0.0,0.03
Glenn,2011,10,0,0.0,1.32
Glenn,2011,11,0,0.0,1.98
Glenn,2011,12,0,0.0,0.06
Glenn,2012,1,0,0.0,3.41
Glenn,2012,2,0,0.0,1.29
Glenn,2012,3,0,0.0,2.91
Glenn,2012,4,0,0.0,1.31
Glenn,2012,5,0,0.0,0.03
Glenn,2012,6,0,0.0,0.0
Glenn,2012,7,0,0.0,0.0
Glenn,2012,8,0,0.0,0.02
Glenn,2012,9,0,0.0,0.0
Glenn,2012,10,0,0.0,0.41
Glenn,2012,11,0,0.0,5.19
Glenn,2012,12,0,0.0,6.56
Glenn,2013,1,0,0.0,1.51
Glenn,2013,2,0,0.0,0.04
Glenn,2013,3,0,0.0,0.66
Glenn,2013,4,0,0.0,1.92
Glenn,2013,5,1,217.0,0.23
Glenn,2013,6,0,0.0,0.19
Glenn,2013,7,0,0.0,0.0
Glenn,2013,8,0,0.0,0.0
Glenn,2013,9,0,0.0,0.07
Glenn,2013,10,0,0.0,0.0
Glenn,2013,11,0,0.0,0.57
Glenn,2013,12,0,0.0,0.1
Glenn,2014,1,0,0.0,0.03
Glenn,2014,2,0,0.0,4.46
Glenn,2014,3,0,0.0,3.6
Glenn,2014,4,0,0.0,1.37
Glenn,2014,5,0,0.0,0.78
Glenn,2014,6,0,0.0,0.0
Glenn,2014,7,0,0.0,0.0
Glenn,2014,8,0,0.0,0.21
Glenn,2014,9,0,0.0,0.45
Glenn,2014,10,0,0.0,0.1
Glenn,2014,11,0,0.0,2.3
Glenn,2014,12,0,0.0,10.88
Glenn,2015,1,0,0.0,0.06
Glenn,2015,2,0,0.0,2.87
Glenn,2015,3,0,0.0,0.09
Glenn,2015,4,0,0.0,1.44
Glenn,2015,5,0,0.0,1.17
Glenn,2015,6,0,0.0,0.16
Glenn,2015,7,0,0.0,0.24
Glenn,2015,8,0,0.0,0.0
Glenn,2015,9,0,0.0,0.63
Glenn,2015,10,0,0.0,0.13
Glenn,2015,11,0,0.0,0.7
Glenn,2015,12,0,0.0,3.08
Glenn,2016,1,0,0.0,7.36
Glenn,2016,2,0,0.0,0.46
Glenn,2016,3,0,0.0,5.12
Glenn,2016,4,0,0.0,0.51
Glenn,2016,5,0,0.0,0.92
Glenn,2016,6,0,0.0,0.26
Glenn,2016,7,0,0.0,0.0
Glenn,2016,8,0,0.0,0.0
Glenn,2016,9,0,0.0,0.0
Glenn,2016,10,0,0.0,1.56
Glenn,2016,11,0,0.0,2.08
Glenn,2016,12,0,0.0,3.47
Glenn,2017,1,0,0.0,8.29
Glenn,2017,2,0,0.0,7.55
Glenn,2017,3,0,0.0,1.64
Glenn,2017,4,0,0.0,1.83
Glenn,2017,5,0,0.0,0.01
Glenn,2017,6,0,0.0,0.03
Glenn,2017,7,1,0.0,0.0
Glenn,2017,8,0,0.0,0.0
Glenn,2017,9,0,0.0,0.08
Glenn,2017,10,0,0.0,0.0
Glenn,2017,11,0,0.0,1.55
Glenn,2017,12,0,0.0,0.0
Glenn,2018,1,0,0.0,3.04
Glenn,2018,2,0,0.0,0.0
Glenn,2018,3,0,0.0,2.54
Glenn,2018,4,0,0.0,2.37
Glenn,2018,5,1,75.0,0.21
Glenn,2018,6,2,2417.0,0.0
Glenn,2018,7,1,410203.0,0.0
Glenn,2018,8,0,0.0,0.0
Glenn,2018,9,0,0.0,0.0
Glenn,2018,10,0,0.0,1.08
Glenn,2018,11,0,0.0,3.1
Glenn,2018,12,0,0.0,1.6
Glenn,2019,1,0,0.0,6.73
Glenn,2019,2,0,0.0,11.59
Glenn,2019,3,0,0.0,5.97
Glenn,2019,4,0,0.0,0.91
Glenn,2019,5,0,0.0,1.77
Glenn,2019,6,0,0.0,0.0
Glenn,2019,7,0,0.0,0.0
Glenn,2019,8,0,0.0,0.02
Glenn,2019,9,0,0.0,0.1
Glenn,2019,10,1,63.0,0.0
Glenn,2019,11,0,0.0,0.66
Glenn,2019,12,0,0.0,4.81
Glenn,2020,1,0,0.0,0.92
Glenn,2020,2,1,211.0,0.0
Glenn,2020,3,1,154.0,1.31
Glenn,2020,4,0,0.0,0.21
Glenn,2020,5,0,0.0,1.09
Glenn,2020,6,0,0.0,0.06
Glenn,2020,7,0,0.0,0.0
Glenn,2020,8,4,1053259.0,0.02
Glenn,2020,9,0,0.0,0.01
Glenn,2020,10,0,0.0,0.0
Glenn,2020,11,0,0.0,0.39
Glenn,2020,12,0,0.0,0.62
Glenn,2021,1,0,0.0,2.93
Glenn,2021,2,0,0.0,1.87
Glenn,2021,3,0,0.0,1.31
Glenn,2021,4,0,0.0,0.17
Glenn,2021,5,0,0.0,0.02
Glenn,2021,6,0,0.0,0.11
Glenn,2021,7,0,0.0,0.0
Glenn,2021,8,0,0.0,0.0
Glenn,2021,9,0,0.0,0.11
Glenn,2021,10,0,0.0,5.11
Glenn,2021,11,0,0.0,0.95
Glenn,2021,12,0,0.0,3.11
Glenn,2022,1,0,0.0,0.04
Glenn,2022,2,0,0.0,0.0
Glenn,2022,3,0,0.0,0.58
Glenn,2022,4,0,0.0,0.24
Glenn,2022,5,0,0.0,0.27
Glenn,2022,6,1,317.0,0.33
Glenn,2022,7,0,0.0,0.01
Glenn,2022,8,0,0.0,0.01
Glenn,2022,9,0,0.0,4.44
Glenn,2022,10,0,0.0,0.0
Glenn,2022,11,0,0.0,1.05
Glenn,2022,12,0,0.0,4.73
Glenn,2023,1,0,0.0,11.24
Glenn,2023,2,0,0.0,1.63
Glenn,2023,3,0,0.0,7.15
Glenn,2023,4,0,0.0,0.38
Glenn,2023,5,0,0.0,2.04
Glenn,2023,6,0,0.0,0.1
Glenn,2023,7,1,89.0,0.0
Glenn,2023,8,1,109.0,0.03
Glenn,2023,9,0,0.0,0.45
Glenn,2023,10,0,0.0,0.56
Glenn,2023,11,0,0.0,1.2
Glenn,2023,12,0,0.0,5.27
Glenn,2024,1,0,0.0,4.7
Glenn,2024,2,0,0.0,6.15
Glenn,2024,4,0,0.0,1.62
Glenn,2024,5,1,19.0,0.7
Glenn,2024,6,0,0.0,0.0
Glenn,2024,7,0,0.0,0.0
Glenn,2024,8,0,0.0,0.0
Glenn,2024,9,0,0.0,0.05
Glenn,2024,10,1,60.0,0.11
Glenn,2024,11,0,0.0,6.01
Glenn,2024,12,0,0.0,4.34
Glenn,2025,1,0,0.0,0.17
Glenn,2025,2,0,0.0,4.72
Glenn,2025,3,0,0.0,1.21
Glenn,2025,4,0,0.0,0.16
Glenn,2025,5,0,0.0,0.05
Glenn,2025,6,0,0.0,0.0
Humboldt,2009,10,0,0.0,1.83
Humboldt,2009,11,0,0.0,5.15
Humboldt,2009,12,0,0.0,5.9
Humboldt,2010,1,0,0.0,10.26
Humboldt,2010,2,0,0.0,5.94
Humboldt,2010,3,0,0.0,7.02
Humboldt,2010,4,0,0.0,8.09
Humboldt,2010,5,0,0.0,3.6
Humboldt,2010,6,0,0.0,2.44
Humboldt,2010,7,0,0.0,0.0
Humboldt,2010,8,0,0.0,0.3
Humboldt,2010,9,0,0.0,1.59
Humboldt,2010,10,0,0.0,9.03
Humboldt,2010,11,0,0.0,6.01
Humboldt,2010,12,0,0.0,14.04
Humboldt,2011,1,0,0.0,3.12
Humboldt,2011,2,0,0.0,4.48
Humboldt,2011,3,0,0.0,13.05
Humboldt,2011,4,0,0.0,4.87
Humboldt,2011,5,0,0.0,2.36
Humboldt,2011,6,0,0.0,1.78
Humboldt,2011,7,0,0.0,0.12
Humboldt,2011,8,0,0.0,0.0
Humboldt,2011,9,0,0.0,0.2
Humboldt,2011,10,0,0.0,4.89
Humboldt,2011,11,0,0.0,5.05
Humboldt,2011,12,0,0.0,2.2
Humboldt,2012,1,0,0.0,12.34
Humboldt,2012,2,0,0.0,3.64
Humboldt,2012,3,0,0.0,13.56
Humboldt,2012,4,0,0.0,4.59
Humboldt,2012,5,0,0.0,0.64
Humboldt,2012,6,0,0.0,1.32
Humboldt,2012,7,0,0.0,0.28
Humboldt,2012,8,0,0.0,0.0
Humboldt,2012,9,0,0.0,0.0
Humboldt,2012,10,0,0.0,4.18
Humboldt,2012,11,0,0.0,7.32
Humboldt,2012,12,0,0.0,15.0
Humboldt,2013,1,0,0.0,2.4
Humboldt,2013,2,0,0.0,1.56
Humboldt,2013,3,0,0.0,3.04
Humboldt,2013,4,0,0.0,2.36
Humboldt,2013,5,0,0.0,1.9
Humboldt,2013,6,0,0.0,0.66
Humboldt,2013,7,0,0.0,0.04
Humboldt,2013,8,2,12503.0,0.32
Humboldt,2013,9,0,0.0,4.56
Humboldt,2013,10,0,0.0,0.02
Humboldt,2013,11,0,0.0,1.63
Humboldt,2013,12,0,0.0,1.04
Humboldt,2014,1,1,333.0,1.8
Humboldt,2014,2,0,0.0,13.63
Humboldt,2014,3,0,0.0,11.13
Humboldt,2014,4,0,0.0,1.66
Humboldt,2014,5,0,0.0,0.49
Humboldt,2014,6,0,0.0,0.68
Humboldt,2014,7,0,0.0,0.0
Humboldt,2014,8,0,0.0,0.0
Humboldt,2014,9,1,210.0,2.17
Humboldt,2014,10,0,0.0,6.54
Humboldt,2014,11,0,0.0,5.66
Humboldt,2014,12,0,0.0,9.1
Humboldt,2015,1,0,0.0,2.54
Humboldt,2015,2,0,0.0,6.49
Humboldt,2015,3,0,0.0,3.41
Humboldt,2015,4,0,0.0,1.51
Humboldt,2015,5,0,0.0,0.45
Humboldt,2015,6,1,20.0,0.11
Humboldt,2015,7,2,174.0,0.5
Humboldt,2015,8,1,146.0,0.33
Humboldt,2015,9,0,0.0,0.66
Humboldt,2015,10,0,0.0,0.73
Humboldt,2015,11,0,0.0,3.64
Humboldt,2015,12,0,0.0,22.41
Humboldt,2016,1,0,0.0,13.15
Humboldt,2016,2,0,0.0,3.86
Humboldt,2016,3,0,0.0,11.56
Humboldt,2016,4,0,0.0,2.65
Humboldt,2016,5,0,0.0,0.68
Humboldt,2016,6,0,0.0,0.56
Humboldt,2016,7,0,0.0,0.12
Humboldt,2016,8,3,643.0,0.02
Humboldt,2016,9,0,0.0,0.0
Humboldt,2016,10,0,0.0,13.64
Humboldt,2016,11,0,0.0,7.22
Humboldt,2016,12,0,0.0,5.44
Humboldt,2017,1,0,0.0,13.88
Humboldt,2017,2,0,0.0,15.0
Humboldt,2017,3,0,0.0,10.76
Humboldt,2017,4,0,0.0,6.44
Humboldt,2017,5,0,0.0,1.61
Humboldt,2017,6,0,0.0,0.92
Humboldt,2017,7,0,0.0,0.08
Humboldt,2017,8,5,208.0,0.04
Humboldt,2017,9,0,0.0,1.6
Humboldt,2017,10,1,20.0,2.28
Humboldt,2017,11,0,0.0,10.52
Humboldt,2017,12,0,0.0,2.32
Humboldt,2018,1,0,0.0,8.28
Humboldt,2018,2,0,0.0,2.8
Humboldt,2018,3,0,0.0,8.04
Humboldt,2018,4,1,0.0,6.8
Humboldt,2018,5,0,0.0,0.8
Humboldt,2018,6,0,0.0,0.36
Humboldt,2018,7,1,16.0,0.0
Humboldt,2018,8,1,3674.0,0.0
Humboldt,2018,9,0,0.0,0.64
Humboldt,2018,10,0,0.0,0.84
Humboldt,2018,11,1,10.0,7.28
Humboldt,2018,12,0,0.0,6.0
Humboldt,2019,1,1,30.0,9.88
Humboldt,2019,2,0,0.0,14.48
Humboldt,2019,3,0,0.0,3.76
Humboldt,2019,4,0,0.0,4.12
Humboldt,2019,5,0,0.0,2.8
Humboldt,2019,6,0,0.0,0.05
Humboldt,2019,7,0,0.0,0.01
Humboldt,2019,8,0,0.0,0.29
Humboldt,2019,9,0,0.0,2.78
Humboldt,2019,10,0,0.0,1.79
Humboldt,2019,11,0,0.0,2.49
Humboldt,2019,12,0,0.0,6.23
Humboldt,2020,1,0,0.0,0.94
Humboldt,2020,2,1,15.0,0.26
Humboldt,2020,3,0,0.0,0.02
Humboldt,2020,4,0,0.0,1.6
Humboldt,2020,5,0,0.0,4.0
Humboldt,2020,6,0,0.0,4.66
Humboldt,2020,7,2,125.0,0.0
Humboldt,2020,8,1,1032648.0,0.0
Humboldt,2020,9,0,0.0,1.32
Humboldt,2020,10,1,102.0,1.87
Humboldt,2020,11,0,0.0,4.33
Humboldt,2020,12,0,0.0,6.5
Humboldt,2021,1,0,0.0,7.53
Humboldt,2021,2,0,0.0,7.89
Humboldt,2021,3,0,0.0,2.58
Humboldt,2021,4,0,0.0,0.83
Humboldt,2021,5,1,25.0,0.05
Humboldt,2021,6,0,0.0,1.28
Humboldt,2021,7,0,0.0,0.13
Humboldt,2021,8,2,2437.0,0.04
Humboldt,2021,9,0,0.0,1.64
Humboldt,2021,10,0,0.0,5.8
Humboldt,2021,11,0,0.0,3.84
Humboldt,2021,12,0,0.0,10.16
Humboldt,2022,1,0,0.0,0.0
Humboldt,2022,2,0,0.0,0.0
Humboldt,2022,3,0,0.0,0.0
Humboldt,2022,4,0,0.0,7.12
Humboldt,2022,5,0,0.0,2.65
Humboldt,2022,6,0,0.0,1.92
Humboldt,2022,7,0,0.0,0.48
Humboldt,2022,8,2,51.0,0.0
Humboldt,2022,9,0,0.0,0.19
Humboldt,2022,10,0,0.0,0.08
Humboldt,2022,11,0,0.0,4.2
Humboldt,2022,12,0,0.0,14.4
Humboldt,2023,1,0,0.0,8.72
Humboldt,2023,2,0,0.0,4.88
Humboldt,2023,3,0,0.0,11.04
Humboldt,2023,4,0,0.0,3.04
Humboldt,2023,5,0,0.0,1.28
Humboldt,2023,6,0,0.0,0.24
Humboldt,2023,7,0,0.0,0.0
Humboldt,2023,8,2,53038.0,0.24
Humboldt,2023,9,0,0.0,2.35
Humboldt,2023,10,0,0.0,2.28
Humboldt,2023,11,0,0.0,5.79
Humboldt,2023,12,0,0.0,8.92
Humboldt,2024,1,0,0.0,15.63
Humboldt,2024,2,0,0.0,7.28
Humboldt,2024,3,0,0.0,12.04
Humboldt,2024,4,0,0.0,1.4
Humboldt,2024,5,0,0.0,1.68
Humboldt,2024,6,0,0.0,0.48
Humboldt,2024,7,3,7322.0,0.0
Humboldt,2024,8,2,12943.0,1.48
Humboldt,2024,9,1,25.0,0.12
Humboldt,2024,10,2,49.0,2.4
Humboldt,2024,11,0,0.0,14.68
Humboldt,2024,12,0,0.0,15.09
Humboldt,2025,1,0,0.0,6.66
Humboldt,2025,2,0,0.0,11.84
Humboldt,2025,3,0,0.0,10.36
Humboldt,2025,4,0,0.0,2.6
Humboldt,2025,5,0,0.0,0.6
Humboldt,2025,6,0,0.0,0.0
Humboldt,2025,7,1,15.0,0.0
Imperial,2009,10,0,0.0,0.0
Imperial,2009,11,0,0.0,0.0
Imperial,2009,12,0,0.0,0.34
Imperial,2010,1,0,0.0,2.09
Imperial,2010,2,0,0.0,0.55
Imperial,2010,3,0,0.0,0.66
Imperial,2010,4,0,0.0,0.1
Imperial,2010,5,0,0.0,0.0
Imperial,2010,6,0,0.0,0.0
Imperial,2010,7,0,0.0,0.02
Imperial,2010,8,0,0.0,0.16
Imperial,2010,9,0,0.0,0.06
Imperial,2010,10,0,0.0,1.37
Imperial,2010,11,0,0.0,0.0
Imperial,2010,12,0,0.0,0.47
Imperial,2011,1,0,0.0,0.0
Imperial,2011,2,0,0.0,0.64
Imperial,2011,3,0,0.0,0.0
Imperial,2011,4,0,0.0,0.0
Imperial,2011,5,0,0.0,0.0
Imperial,2011,6,0,0.0,0.0
Imperial,2011,7,0,0.0,0.0
Imperial,2011,8,0,0.0,0.0
Imperial,2011,9,0,0.0,0.09
Imperial,2011,10,0,0.0,0.01
Imperial,2011,11,0,0.0,0.13
Imperial,2011,12,0,0.0,0.3
Imperial,2012,1,0,0.0,0.0
Imperial,2012,2,0,0.0,0.17
Imperial,2012,3,0,0.0,0.0
Imperial,2012,4,0,0.0,0.06
Imperial,2012,5,0,0.0,0.0
Imperial,2012,6,0,0.0,0.0
Imperial,2012,7,0,0.0,1.01
Imperial,2012,9,0,0.0,0.02
Imperial,2012,10,0,0.0,0.0
Imperial,2012,11,0,0.0,0.0
Imperial,2012,12,0,0.0,0.43
Imperial,2013,1,0,0.0,0.57
Imperial,2013,2,0,0.0,0.01
Imperial,2013,3,0,0.0,0.03
Imperial,2013,4,0,0.0,0.0
Imperial,2013,5,0,0.0,0.0
Imperial,2013,6,0,0.0,0.0
Imperial,2013,7,0,0.0,0.05
